gender;match;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field_cd;race;goal;date;go_out;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;dec
0;0;0;22;4;40;10;10;10;10;20;1;5;6;8;7;7;7;7;2;1;20;8;1;2;7;4;;6;8;3;4;4;3;5;2;6;8;7;6;7;6;9;2;2;20;20;20;20;10;10;7;9;8;6;7;0
0;0;0;21;2;20;15;20;15;12;18;0;5;8;8;6;7;5;5;7;1;20;8;1;2;7;4;;6;8;3;4;4;3;5;2;6;8;7;6;7;6;9;2;2;20;20;20;20;10;10;7;9;8;6;7;0
0;0;0;22;2;25;40;15;10;5;5;0;6;7;7;6;7;7;6;6;2;20;8;1;2;7;4;;6;8;3;4;4;3;5;2;6;8;7;6;7;6;9;2;2;20;20;20;20;10;10;7;9;8;6;7;0
0;0;0;22;2;25;25;25;15;5;5;0;5;7;7;2;5;2;3;;2;20;8;1;2;7;4;;6;8;3;4;4;3;5;2;6;8;7;6;7;6;9;2;2;20;20;20;20;10;10;7;9;8;6;7;0
0;1;0;21;2;40;15;10;20;10;5;1;7;9;9;8;8;7;7;8;2;20;8;1;2;7;4;;6;8;3;4;4;3;5;2;6;8;7;6;7;6;9;2;2;20;20;20;20;10;10;7;9;8;6;7;1
0;0;0;;2;40;20;20;20;;;0;6;9;8;7;;;7;7;2;20;8;1;2;7;4;;6;8;3;4;4;3;5;2;6;8;7;6;7;6;9;2;2;20;20;20;20;10;10;7;9;8;6;7;0
0;0;0;20;4;80;10;10;;;;0;1;1;6;2;5;1;3;2;2;20;8;1;2;7;4;;6;8;3;4;4;3;5;2;6;8;7;6;7;6;9;2;2;20;20;20;20;10;10;7;9;8;6;7;1
0;0;0;19;4;25;10;20;20;10;15;0;5;5;5;5;5;5;5;1;2;20;8;1;2;7;4;;6;8;3;4;4;3;5;2;6;8;7;6;7;6;9;2;2;20;20;20;20;10;10;7;9;8;6;7;0
0;0;0;22;6;40;15;10;20;5;10;0;10;10;10;10;10;10;10;1;1;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;0
0;0;0;18;4;50;10;20;5;5;10;0;4;5;4;4;5;4;4;2;2;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;0
0;0;0;22;4;40;10;10;10;10;20;1;6;2;4;4;4;6;6;6;1;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;0
0;1;1;21;2;20;15;20;15;12;18;1;10;10;9;10;9;10;10;10;1;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;1
0;0;1;22;2;25;40;15;10;5;5;0;5;7;6;6;6;5;5;5;2;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;0
0;1;1;22;2;25;25;25;15;5;5;1;7;3;7;10;7;8;7;10;1;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;1
0;1;1;21;2;40;15;10;20;10;5;1;9;7;6;10;8;7;8;9;2;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;1
0;0;1;;2;40;20;20;20;;;1;8;8;8;7;6;10;7;7;2;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;0
0;0;0;20;4;80;10;10;;;;0;6;5;5;4;3;2;6;2;2;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;0
0;0;0;19;4;25;10;20;20;10;15;0;;;;;;;;;;21;3;2;1;5;1;3;2;2;8;7;3;3;1;1;8;10;2;2;6;4;7;8;1;20;10;30;20;15;5;8;7;8;9;8;0
0;1;0;22;6;40;15;10;20;5;10;1;10;10;10;10;10;10;10;10;1;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;1
0;0;0;18;4;50;10;20;5;5;10;0;6;5;5;4;4;6;4;2;2;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;1
0;0;0;22;4;40;10;10;10;10;20;1;5;4;3;2;5;4;7;7;2;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;0
0;1;1;21;2;20;15;20;15;12;18;1;10;10;10;10;10;10;10;9;1;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;1
0;0;1;22;2;25;40;15;10;5;5;0;7;6;8;9;7;7;7;3;1;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;0
0;1;1;22;2;25;25;25;15;5;5;1;7;7;7;7;5;5;7;8;2;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;1
0;0;1;21;2;40;15;10;20;10;5;1;7;7;7;7;8;6;6;7;2;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;0
0;1;1;;2;40;20;20;20;;;1;7;;8;8;8;8;7;8;2;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;1
0;0;0;20;4;80;10;10;;;;0;3;7;2;1;1;1;2;;2;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;1
0;0;0;19;4;25;10;20;20;10;15;0;5;5;5;5;5;5;5;1;2;21;13;2;1;1;1;10;5;4;3;10;10;10;6;4;8;10;10;10;10;10;10;10;8;15;15;25;25;20;0;8;9;8;9;9;0
0;0;0;22;6;40;15;10;20;5;10;0;10;10;10;10;10;10;10;1;1;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;1
0;0;0;18;4;50;10;20;5;5;10;0;6;6;5;6;5;6;6;2;2;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;0
0;0;0;22;4;40;10;10;10;10;20;1;8;7;6;5;5;5;7;8;2;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;0
0;1;1;21;2;20;15;20;15;12;18;1;10;5;6;10;10;10;10;9;1;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;1
0;0;1;22;2;25;40;15;10;5;5;0;7;7;7;7;7;8;7;3;2;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;0
0;0;1;22;2;25;25;25;15;5;5;1;7;7;8;8;10;6;7;10;2;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;0
0;0;1;21;2;40;15;10;20;10;5;1;8;8;9;9;7;7;8;8;2;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;0
0;0;1;;2;40;20;20;20;;;1;8;9;10;9;5;9;8;8;2;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;0
0;0;0;20;4;80;10;10;;;;0;6;6;6;3;8;2;6;2;2;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;0
0;0;0;19;4;25;10;20;20;10;15;0;;;;;;;;;;21;8;2;1;3;1;7;6;8;6;9;8;6;3;5;8;8;5;6;5;6;5;9;3;20;10;20;20;20;10;8;7;8;8;8;0
0;0;0;22;6;40;15;10;20;5;10;1;9;9;8;7;8;7;8;6;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;0
0;0;0;18;4;50;10;20;5;5;10;0;6;4;5;6;7;7;5;2;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;1
0;0;0;22;4;40;10;10;10;10;20;1;9;8;4;5;3;2;7;7;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;0
0;1;0;21;2;20;15;20;15;12;18;1;8;8;6;6;6;7;7;8;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;1
0;0;0;22;2;25;40;15;10;5;5;1;6;9;8;9;7;7;7;7;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;0
0;1;0;22;2;25;25;25;15;5;5;1;9;8;8;6;7;3;8;7;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;1
0;1;0;21;2;40;15;10;20;10;5;1;9;8;9;7;8;8;8;7;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;1
0;1;0;;2;40;20;20;20;;;1;10;10;10;10;9;;10;8;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;1
0;1;0;20;4;80;10;10;;;;1;7;6;6;6;6;6;8;3;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;1
0;0;0;19;4;25;10;20;20;10;15;0;6;6;6;6;6;6;6;1;2;19;16;3;1;3;1;1;8;5;8;9;9;9;5;8;10;9;5;10;9;10;10;7;8;50;15;10;10;10;5;8;10;10;10;10;0
0;1;0;22;6;40;15;10;20;5;10;1;6;7;7;7;7;7;8;9;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;1
0;0;0;18;4;50;10;20;5;5;10;0;9;6;8;5;7;4;5;8;1;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;0
0;0;0;22;4;40;10;10;10;10;20;0;7;5;6;6;8;7;8;8;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;0
0;1;0;21;2;20;15;20;15;12;18;1;9;8;7;8;7;7;7;7;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;1
0;0;0;22;2;25;40;15;10;5;5;1;7;7;7;7;6;8;7;7;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;0
0;0;0;22;2;25;25;25;15;5;5;1;8;5;7;8;5;6;7;10;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;0
0;1;0;21;2;40;15;10;20;10;5;1;8;8;10;10;8;7;8;8;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;1
0;0;0;;2;40;20;20;20;;;1;9;8;8;10;9;8;8;8;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;0
0;1;0;20;4;80;10;10;;;;1;9;6;8;6;6;6;9;5;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;1
0;0;0;19;4;25;10;20;20;10;15;0;6;6;7;6;6;2;5;1;2;20;6;3;5;4;3;6;5;4;4;8;7;5;3;1;5;10;6;10;9;6;8;3;5;10;10;35;35;8;2;6;8;8;8;9;0
0;0;0;22;6;40;15;10;20;5;10;0;6;9;8;7;6;6;7;7;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;1
0;0;0;18;4;50;10;20;5;5;10;0;5;4;5;4;5;4;3;1;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;1
0;0;0;22;4;40;10;10;10;10;20;1;2;7;9;6;7;7;7;7;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;0
0;0;1;21;2;20;15;20;15;12;18;0;4;6;6;5;4;2;3;5;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;1
0;0;1;22;2;25;40;15;10;5;5;0;4;8;7;6;6;5;5;7;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;1
0;0;1;22;2;25;25;25;15;5;5;0;5;8;7;0;5;0;4;7;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;0
0;0;1;21;2;40;15;10;20;10;5;0;6;9;7;7;8;7;5;8;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;1
0;0;1;;2;40;20;20;20;;;1;7;8;10;6;5;6;7;7;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;0
0;0;0;20;4;80;10;10;;;;0;2;1;3;1;1;1;2;3;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;1
0;0;0;19;4;25;10;20;20;10;15;0;7;5;10;6;7;2;2;;2;21;3;2;5;7;1;2;2;2;6;10;6;10;6;4;7;7;8;10;10;10;10;10;4;35;15;5;30;15;0;2;9;9;7;9;1
1;1;1;20;6;15;15;20;25;10;15;1;7;7;7;9;7;8;8;8;2;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;1
1;0;0;21;2;15;15;25;25;15;5;1;8;10;9;10;5;5;8;1;1;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;0
1;0;0;20;1;20;20;20;20;10;10;1;7;6;6;7;4;4;6;6;2;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;0
1;0;0;21;2;20;10;30;20;15;5;0;10;10;10;10;10;10;10;1;1;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;0
1;1;0;21;2;15;15;25;25;20;0;1;10;10;10;10;10;10;10;10;1;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;1
1;0;0;21;2;20;10;20;20;20;10;1;10;10;10;10;10;10;8;1;1;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;0
1;0;0;19;3;50;15;10;10;10;5;0;3;8;5;5;5;;5;7;2;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;1
1;1;0;20;3;10;10;35;35;8;2;1;7;8;7;8;8;5;6;8;2;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;1
1;0;0;21;2;35;15;5;30;15;0;1;8;10;10;7;7;8;9;1;2;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;0
1;0;0;;;;;;;;;0;;;;;;;;;;22;1;6;1;3;1;1;7;9;7;9;7;6;5;6;6;6;8;7;8;8;8;5;4;40;15;10;20;5;10;7;10;8;8;8;0
1;0;0;20;6;15;15;20;25;10;15;0;4;8;7;4;9;3;4;5;2;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;1
1;0;0;21;2;15;15;25;25;15;5;0;5;9;6;5;5;2;4;6;2;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;20;1;20;20;20;20;10;10;1;8;7;6;6;5;4;7;7;2;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;21;2;20;10;30;20;15;5;0;6;10;10;7;6;5;5;8;2;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;21;2;15;15;25;25;20;0;1;7;10;8;8;8;6;8;7;2;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;21;2;20;10;20;20;20;10;0;7;10;8;7;8;4;7;2;;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;19;3;50;15;10;10;10;5;1;;6;7;8;9;4;5;7;1;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;20;3;10;10;35;35;8;2;0;5;8;6;2;2;2;4;6;2;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;21;2;35;15;5;30;15;0;1;9;10;7;5;10;9;9;1;2;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;;;;;;;;;0;;;;;;;;;;18;5;4;2;5;1;4;9;9;8;8;3;2;5;5;6;2;7;2;7;7;7;7;5;50;10;20;5;5;10;8;7;7;7;8;0
1;0;0;20;6;15;15;20;25;10;15;0;5;1;6;2;8;1;1;2;2;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;0;0;21;2;15;15;25;25;15;5;0;5;9;8;1;10;1;1;4;2;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;0;0;20;1;20;20;20;20;10;10;0;4;3;4;2;9;3;2;2;2;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;0;0;21;2;20;10;30;20;15;5;0;2;10;10;2;10;2;2;6;1;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;0;0;21;2;15;15;25;25;20;0;0;4;4;8;2;10;0;3;5;2;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;0;0;21;2;20;10;20;20;20;10;0;4;8;7;5;9;3;2;1;;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;0;0;19;3;50;15;10;10;10;5;0;4;9;8;;8;;4;7;2;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;0;0;20;3;10;10;35;35;8;2;0;2;1;4;1;6;0;1;8;2;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;0
1;0;0;21;2;35;15;5;30;15;0;0;4;6;7;6;6;1;5;10;2;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;0;0;;;;;;;;;0;;;;;;;;;;22;8;4;2;4;1;1;5;5;8;10;8;8;6;5;8;8;6;9;9;9;8;8;7;40;10;10;10;10;20;8;8;10;10;10;1
1;1;0;20;6;15;15;20;25;10;15;1;7;7;8;8;7;8;8;5;2;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;1
1;1;1;21;2;15;15;25;25;15;5;1;10;9;10;10;10;7;9;2;1;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;1
1;0;0;20;1;20;20;20;20;10;10;0;7;5;5;6;5;3;5;4;1;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;0
1;1;1;21;2;20;10;30;20;15;5;1;10;10;10;10;10;10;10;10;1;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;1
1;1;1;21;2;15;15;25;25;20;0;1;10;8;8;9;8;8;10;10;1;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;1
1;1;1;21;2;20;10;20;20;20;10;1;10;10;10;10;10;10;10;9;1;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;1
1;1;0;19;3;50;15;10;10;10;5;1;6;8;8;9;8;6;7;8;;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;1
1;1;0;20;3;10;10;35;35;8;2;1;6;8;8;6;8;5;5;7;2;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;1
1;0;1;21;2;35;15;5;30;15;0;1;6;10;10;8;8;4;8;1;2;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;0
1;0;0;;;;;;;;;0;;;;;;;;;;21;4;2;1;3;1;4;3;1;9;10;9;10;1;1;10;9;2;9;9;9;9;10;7;20;15;20;15;12;18;9;6;10;9;10;0
1;1;0;20;6;15;15;20;25;10;15;1;5;7;9;6;8;7;8;5;2;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;1
1;1;1;21;2;15;15;25;25;15;5;1;6;9;8;7;7;6;7;7;2;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;1
1;0;0;20;1;20;20;20;20;10;10;0;5;6;5;5;5;7;6;5;2;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;0
1;0;1;21;2;20;10;30;20;15;5;0;6;10;10;8;10;6;8;8;2;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;0
1;0;1;21;2;15;15;25;25;20;0;0;6;9;10;7;9;4;7;6;1;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;0
1;0;1;21;2;20;10;20;20;20;10;0;6;10;9;7;8;6;7;4;1;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;0
1;0;0;19;3;50;15;10;10;10;5;0;5;4;8;7;6;;4;7;;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;1
1;0;0;20;3;10;10;35;35;8;2;0;8;10;8;7;8;6;7;8;2;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;1
1;0;1;21;2;35;15;5;30;15;0;1;8;7;10;7;10;9;9;1;2;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;0
1;0;0;;;;;;;;;0;;;;;;;;;;22;7;2;4;6;3;4;10;8;7;8;8;7;5;2;7;10;5;8;8;9;10;6;7;25;40;15;10;5;5;9;10;9;9;9;0
1;1;0;20;6;15;15;20;25;10;15;1;10;6;7;8;8;8;8;8;1;22;5;2;6;5;1;6;10;8;8;8;5;3;5;5;6;1;7;1;5;8;7;5;10;25;25;25;15;5;5;8;8;9;9;8;1
1;0;1;21;2;15;15;25;25;15;5;1;9;9;8;10;7;8;9;7;2;22;5;2;6;5;1;6;10;8;8;8;5;3;5;5;6;1;7;1;5;8;7;5;10;25;25;25;15;5;5;8;8;9;9;8;0
1;0;0;20;1;20;20;20;20;10;10;0;2;3;2;2;6;2;2;1;2;22;5;2;6;5;1;6;10;8;8;8;5;3;5;5;6;1;7;1;5;8;7;5;10;25;25;25;15;5;5;8;8;9;9;8;0
